S_q_mean_N2x2_U1.0_beta1.0.csv
m,n,qx,qy,S_mean
0,0,0.0,0.0,0.14405648798331505
1,0,3.141592653589793,0.0,0.14405648798331505
0,1,0.0,3.141592653589793,0.14405648798331505
1,1,3.141592653589793,3.141592653589793,0.14405648798331505

S_q_mean_N2x2_U1.0_beta4.0.csv
m,n,qx,qy,S_mean
0,0,0.0,0.0,0.15505253312997622
1,0,3.141592653589793,0.0,0.1550525331299762
0,1,0.0,3.141592653589793,0.1550525331299762
1,1,3.141592653589793,3.141592653589793,0.1550525331299762

S_q_mean_N2x2_U1.0_beta6.0.csv
m,n,qx,qy,S_mean
0,0,0.0,0.0,0.1603208848342184
1,0,3.141592653589793,0.0,0.16032088483421839
0,1,0.0,3.141592653589793,0.16032088483421839
1,1,3.141592653589793,3.141592653589793,0.1603208848342184

S_q_mean_N2x2_U10.0_beta1.0.csv
m,n,qx,qy,S_mean
0,0,0.0,0.0,0.24198081701405774
1,0,3.141592653589793,0.0,0.24198081701405774
0,1,0.0,3.141592653589793,0.24198081701405774
1,1,3.141592653589793,3.141592653589793,0.24198081701405774

S_q_mean_N2x2_U10.0_beta4.0.csv
m,n,qx,qy,S_mean
0,0,0.0,0.0,0.24090223422898216
1,0,3.141592653589793,0.0,0.24090223422898213
0,1,0.0,3.141592653589793,0.24090223422898216
1,1,3.141592653589793,3.141592653589793,0.24090223422898216

S_q_mean_N2x2_U10.0_beta6.0.csv
m,n,qx,qy,S_mean
0,0,0.0,0.0,0.24014338050709175
1,0,3.141592653589793,0.0,0.24014338050709175
0,1,0.0,3.141592653589793,0.24014338050709175
1,1,3.141592653589793,3.141592653589793,0.24014338050709172

S_q_mean_N2x2_U4.0_beta1.0.csv
m,n,qx,qy,S_mean
0,0,0.0,0.0,0.1962559015291698
1,0,3.141592653589793,0.0,0.1962559015291698
0,1,0.0,3.141592653589793,0.1962559015291698
1,1,3.141592653589793,3.141592653589793,0.19625590152916977

S_q_mean_N2x2_U4.0_beta4.0.csv
m,n,qx,qy,S_mean
0,0,0.0,0.0,0.2141464327778847
1,0,3.141592653589793,0.0,0.2141464327778847
0,1,0.0,3.141592653589793,0.2141464327778847
1,1,3.141592653589793,3.141592653589793,0.2141464327778847

S_q_mean_N2x2_U4.0_beta6.0.csv
m,n,qx,qy,S_mean
0,0,0.0,0.0,0.21450081915727157
1,0,3.141592653589793,0.0,0.21450081915727154
0,1,0.0,3.141592653589793,0.21450081915727157
1,1,3.141592653589793,3.141592653589793,0.21450081915727157

S_q_mean_N4x4_U1.0_beta1.0.csv
m,n,qx,qy,S_mean
0,0,0.0,0.0,0.11177960188304911
1,0,1.5707963267948966,0.0,0.14192825704536913
2,0,3.141592653589793,0.0,0.14192825704536913
3,0,4.71238898038469,0.0,0.11177960188304911
0,1,0.0,1.5707963267948966,0.14192825704536915
1,1,1.5707963267948966,1.5707963267948966,0.16646643734267658
2,1,3.141592653589793,1.5707963267948966,0.16646643734267652
3,1,4.71238898038469,1.5707963267948966,0.14192825704536913
0,2,0.0,3.141592653589793,0.14192825704536915
1,2,1.5707963267948966,3.141592653589793,0.16646643734267658
2,2,3.141592653589793,3.141592653589793,0.16646643734267658
3,2,4.71238898038469,3.141592653589793,0.14192825704536913
0,3,0.0,4.71238898038469,0.11177960188304911
1,3,1.5707963267948966,4.71238898038469,0.14192825704536915
2,3,3.141592653589793,4.71238898038469,0.14192825704536913
3,3,4.71238898038469,4.71238898038469,0.11177960188304911

S_q_mean_N4x4_U1.0_beta4.0.csv
m,n,qx,qy,S_mean
0,0,0.0,0.0,0.10092797915575887
1,0,1.5707963267948966,0.0,0.14150906804980473
2,0,3.141592653589793,0.0,0.14150906804980473
3,0,4.71238898038469,0.0,0.10092797915575887
0,1,0.0,1.5707963267948966,0.14150906804980473
1,1,1.5707963267948966,1.5707963267948966,0.19213241509310333
2,1,3.141592653589793,1.5707963267948966,0.19213241509310336
3,1,4.71238898038469,1.5707963267948966,0.14150906804980473
0,2,0.0,3.141592653589793,0.14150906804980473
1,2,1.5707963267948966,3.141592653589793,0.19213241509310336
2,2,3.141592653589793,3.141592653589793,0.19213241509310336
3,2,4.71238898038469,3.141592653589793,0.14150906804980473
0,3,0.0,4.71238898038469,0.10092797915575887
1,3,1.5707963267948966,4.71238898038469,0.14150906804980473
2,3,3.141592653589793,4.71238898038469,0.14150906804980473
3,3,4.71238898038469,4.71238898038469,0.10092797915575887

S_q_mean_N4x4_U1.0_beta6.0.csv
m,n,qx,qy,S_mean
0,0,0.0,0.0,0.10268180198179337
1,0,1.5707963267948966,0.0,0.14326613779779165
2,0,3.141592653589793,0.0,0.14326613779779168
3,0,4.71238898038469,0.0,0.10268180198179337
0,1,0.0,1.5707963267948966,0.14326613779779168
1,1,1.5707963267948966,1.5707963267948966,0.19736547834168694
2,1,3.141592653589793,1.5707963267948966,0.19736547834168694
3,1,4.71238898038469,1.5707963267948966,0.14326613779779168
0,2,0.0,3.141592653589793,0.14326613779779165
1,2,1.5707963267948966,3.141592653589793,0.19736547834168694
2,2,3.141592653589793,3.141592653589793,0.19736547834168694
3,2,4.71238898038469,3.141592653589793,0.14326613779779168
0,3,0.0,4.71238898038469,0.10268180198179337
1,3,1.5707963267948966,4.71238898038469,0.14326613779779168
2,3,3.141592653589793,4.71238898038469,0.14326613779779168
3,3,4.71238898038469,4.71238898038469,0.10268180198179337

S_q_mean_N4x4_U10.0_beta1.0.csv
m,n,qx,qy,S_mean
0,0,0.0,0.0,0.20009430211887783
